Id,Name,Avatar,Address,Tel,Business,Service,Photo,Created at,Updated at,Intro,Province,City,Area,Service replace,Photo replace
3539,栢姿舞蹈工作室(SOHO现代城教室),http://i2.s2.dpfile.com/pc/877ae763c73f49caf0eca6da89676bce(249x249)/thumb.jpg,西大望路SOHO现代城B座17层1705室(新光天地　大望路地铁站B口),"010-85892496,010-85997611",11：00-21：00,[],"[""http://i2.s2.dpfile.com/pc/878cd4d9787ba2bb355a079a124aa30d(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/21524d4c97f7694654382e34bfb66c0b(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/d4b6ab899a4d6a435c796dd1624bb45f(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/52dd9472e4a917012b5bc87ac28383ee(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/bc75ebe254388fe753da0b591fba27ec(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/8491aa7709d9408e1f34ca25b10df7bd(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/f36cb5d213c6eff6728b3a2fdaaffe6b(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/f214be2e6f162f9fddc9eef8454796a2(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/107fffd844fbd742f67b19e2f609a8a8(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/877ae763c73f49caf0eca6da89676bce(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/5578247a1221bb270c327ddab2e910e0(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/dfa5524710d6a306596df799d7c161c5(1000c1000)/thumb.jpg""]",2015-11-22 02:20:40 +0800,2015-11-22 02:20:40 +0800,栢姿舞蹈工作室成立于2011年，会聚了国内一流的舞蹈教室。致力于大众舞蹈普及服务多年。主创人员均为专业舞蹈业内中坚力量，多次参加大型活动策划与创编。所有店面均为直营店面，地处交通便利的商业区。具备中高端舞蹈培训与企业培训服务能力，拥有大批著名企业专属合作资源。栢姿舞蹈以艺术为契机，舞蹈为教学内容，将带您步入一个准确、生动、规范的舞蹈殿堂！,北京市,北京市,朝阳区,[],[]
3538,王东网球培训,//www.dpfile.com/s/img/shopnopic_search.74ec0402f954b1f1088734ef58e593fc.png,"学院路中国农业大学东校区(学院路,五道口)","010-64101231,13426311738",6：00——22：00,[],,2015-11-22 02:07:28 +0800,2015-11-22 02:07:28 +0800,,北京市,北京市,海淀区,[],[]
3537,名流网球馆,//www.dpfile.com/s/img/shopnopic_search.74ec0402f954b1f1088734ef58e593fc.png,亦庄经济技术开发区永昌路2号,010-67878439,尚无营业时间,[],,2015-11-22 02:07:13 +0800,2015-11-22 02:07:13 +0800,,北京市,北京市,大兴区,[],[]
3536,万商网球馆(万商网球馆),http://qcloud.dpfile.com/pc/fmoAxvpGOovbU0pcwDvRBYxy-wmjdL0eOgIooEnQwWvvke5MxRfpx10kXU7nmRruGlZteH1Hr2Hx2EhJBCuTMw.jpg,银河大街1号万商花园酒店2楼(近华联商厦),010-68664346,8-22,[],,2015-11-22 02:06:58 +0800,2015-11-22 02:06:58 +0800,,北京市,北京市,石景山区,[],[]
3535,北京市政府宽沟招待所-网球,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,宽沟路1号市政府宽沟招待所西院运动中心,"",尚无营业时间,[],,2015-11-22 02:06:43 +0800,2015-11-22 02:06:43 +0800,,北京市,北京市,怀柔区,[],[]
3534,北京稻香·湖景酒店-网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,苏家坨稻香湖路28号稻香·湖景酒店,"",尚无营业时间,[],,2015-11-22 02:06:28 +0800,2015-11-22 02:06:28 +0800,,北京市,北京市,海淀区,[],[]
3533,世一网球球俱乐部,http://i2.s2.dpfile.com/pc/3d58aebb6079846697ff0ffc59d792d6(249x249)/thumb.jpg,北四环中路62号,"",尚无营业时间,[],"[""http://i3.s2.dpfile.com/pc/3d58aebb6079846697ff0ffc59d792d6(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/5500072560b969725f7649b3adfe614a(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/3fcb3f0599df9348769b11a7d40e117f(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/4f1a48c32aa5d17ac2aa2e1c65a82e1c(1000c1000)/thumb.jpg""]",2015-11-22 02:06:13 +0800,2015-11-22 02:06:13 +0800,,北京市,北京市,朝阳区,[],[]
3532,中体坤域网球馆,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,石景山双峪路,"",尚无营业时间,[],,2015-11-22 02:05:57 +0800,2015-11-22 02:05:57 +0800,,北京市,北京市,门头沟区,[],[]
3531,金运网球馆,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,机场高速苇沟出口直行300米马路右手边,"",尚无营业时间,[],,2015-11-22 02:05:42 +0800,2015-11-22 02:05:42 +0800,,北京市,北京市,朝阳区,[],[]
3530,考奇网球,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,北辰国际购物中心2-703,13311527931,9:00-18:00,[],,2015-11-22 02:05:28 +0800,2015-11-22 02:05:28 +0800,,北京市,北京市,朝阳区,[],[]
3529,人济庄园网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,怀柔桥梓镇宽沟向北3公里,010-60671166,尚无营业时间,[],,2015-11-22 02:05:08 +0800,2015-11-22 02:05:08 +0800,,北京市,北京市,怀柔区,[],[]
3528,启点网球俱乐部,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,小营西路清上园,010-62972355,尚无营业时间,[],,2015-11-22 02:04:53 +0800,2015-11-22 02:04:53 +0800,,北京市,北京市,朝阳区,[],[]
3527,亚运豪庭网球场,http://i1.s2.dpfile.com/pc/22449dde45abedca30121156e4b2b63a(249x249)/thumb.jpg,大屯,010-64969001,尚无营业时间,[],,2015-11-22 02:04:37 +0800,2015-11-22 02:04:37 +0800,,北京市,北京市,朝阳区,[],[]
3526,金台饭店-室内网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,地安门西大街38号金台饭店,010-66529988,尚无营业时间,[],,2015-11-22 02:04:22 +0800,2015-11-22 02:04:22 +0800,,北京市,北京市,西城区,[],[]
3525,伯豪瑞廷酒店-室外网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,光华路15号院3北京伯豪瑞廷酒店7层,"",尚无营业时间,[],,2015-11-22 02:04:06 +0800,2015-11-22 02:04:06 +0800,,北京市,北京市,朝阳区,[],[]
3524,中苑宾馆-网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,西直门外高粱桥斜街18号,"",尚无营业时间,[],,2015-11-22 02:03:46 +0800,2015-11-22 02:03:46 +0800,,北京市,北京市,海淀区,[],[]
3523,集贤山庄-网球馆,http://i1.s2.dpfile.com/pc/9a1cba7f537e5e5b4445722ff67ae59a(249x249)/thumb.jpg,甘涧峪245号,010-51591226,尚无营业时间,[],,2015-11-22 02:03:34 +0800,2015-11-22 02:03:34 +0800,,北京市,北京市,怀柔区,[],[]
3522,中节投(北京)物业管理有限公司网球馆,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,林河工业开发区林河大街28号,"",尚无营业时间,[],,2015-11-22 02:03:19 +0800,2015-11-22 02:03:19 +0800,,北京市,北京市,顺义区,[],[]
3521,得乐网球俱乐部(中龙网球场),http://i1.s2.dpfile.com/pc/80baf660719e46de7c0633488afb1dda(249x249)/thumb.jpg,田各庄280号(天弓高尔夫南100米路西(天弓高尔夫),"010-85438844,13910435618",7:00-22:00,"[""网球""]","[""http://i1.s2.dpfile.com/pc/80baf660719e46de7c0633488afb1dda(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/a3df0c75817d0bb2d10ed5d4ea276e43(1000c1000)/thumb.jpg""]",2015-11-22 02:03:04 +0800,2015-11-22 02:03:04 +0800,,北京市,北京市,丰台区,[],[]
3520,bot网球俱乐部,http://i1.s2.dpfile.com/pc/ea35ce3baec084c165a14c17c77a0f68(249x249)/thumb.jpg,亦庄区经济区企业文化园(西园),010-29826677,尚无营业时间,[],,2015-11-22 02:02:48 +0800,2015-11-22 02:02:48 +0800,,北京市,北京市,大兴区,[],[]
3519,法斯特网球俱乐部,http://i1.s2.dpfile.com/pc/305b8a52d22dd09c7fb13c905d7d9c9b(249x249)/thumb.jpg,北京东四环朝阳区宵云桥,"",尚无营业时间,[],,2015-11-22 02:02:33 +0800,2015-11-22 02:02:33 +0800,,北京市,北京市,朝阳区,[],[]
3518,汇能集团网球馆,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,林河大街21号,010-89496830,尚无营业时间,[],,2015-11-22 02:02:18 +0800,2015-11-22 02:02:18 +0800,,北京市,北京市,顺义区,[],[]
3517,石景山区体育中心-网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,北京市石景山区,"",尚无营业时间,[],,2015-11-22 02:01:58 +0800,2015-11-22 02:01:58 +0800,,北京市,北京市,石景山区,[],[]
3516,博才纵横网球(大屯路店),http://i1.s2.dpfile.com/pc/22449dde45abedca30121156e4b2b63a(249x249)/thumb.jpg,亚运村大屯路室外网球场,18611757433,9:00-22:00,[],,2015-11-22 02:01:42 +0800,2015-11-22 02:01:42 +0800,,北京市,北京市,朝阳区,[],[]
3515,博才纵横网球(名都国店),http://i2.s2.dpfile.com/pc/48143d608b236e5fc6ba68fa3b460655(249x249)/thumb.jpg,名都园网球场,18611757433,9:00-22:00,[],,2015-11-22 02:01:27 +0800,2015-11-22 02:01:27 +0800,,北京市,北京市,顺义区,[],[]
3514,博才纵横网球(龙湾别墅店),http://i1.s2.dpfile.com/pc/305b8a52d22dd09c7fb13c905d7d9c9b(249x249)/thumb.jpg,龙湾别墅网球场,18611757433,9:00-22:00,[],,2015-11-22 02:01:12 +0800,2015-11-22 02:01:12 +0800,,北京市,北京市,顺义区,[],[]
3513,得乐网球俱乐部(二商网球馆),http://i1.s2.dpfile.com/pc/72f32c0a24620503f6e9217d9d3e27ca(249x249)/thumb.jpg,角门路汽配城西侧(世界花卉大观园),13051138521,8:00-10:00,[],,2015-11-22 02:00:57 +0800,2015-11-22 02:00:57 +0800,,北京市,北京市,丰台区,[],[]
3512,华业玫瑰网球馆,http://i1.s2.dpfile.com/pc/a24e5aef3aaaac80cea9d521e7d8da96(249x249)/thumb.jpg,梨园南街华业玫瑰步行商业街的D区(北京市通州区八通城铁梨园站),010-56077539,早9：00－21：00,[],,2015-11-22 02:00:41 +0800,2015-11-22 02:00:41 +0800,,北京市,北京市,通州区,[],[]
3511,清华大学-网球场北京市红十字会紧急救援中心,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,双清路30号,"",尚无营业时间,[],,2015-11-22 02:00:21 +0800,2015-11-22 02:00:21 +0800,,北京市,北京市,海淀区,[],[]
3510,金嬴网球俱乐部,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,东苇西路2号,010-84318217,尚无营业时间,[],,2015-11-22 02:00:06 +0800,2015-11-22 02:00:06 +0800,,北京市,北京市,朝阳区,[],[]
3509,运河公园网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,北京市通州区,"",尚无营业时间,[],,2015-11-22 01:59:49 +0800,2015-11-22 01:59:49 +0800,,北京市,北京市,通州区,[],[]
3508,丽都维景酒店-网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,将台路6号丽都假日饭店,"",尚无营业时间,[],,2015-11-22 01:59:34 +0800,2015-11-22 01:59:34 +0800,,北京市,北京市,朝阳区,[],[]
3507,北京饭店-室内网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,东长安街33号北京饭店E座8层,010-65137766,尚无营业时间,[],,2015-11-22 01:59:21 +0800,2015-11-22 01:59:21 +0800,,北京市,北京市,东城区,[],[]
3506,网球培训,http://i2.s2.dpfile.com/pc/9735b996edb31b93d85593916be87b0c(249x249)/thumb.jpg,通州区,18610560701,尚无营业时间,[],,2015-11-22 01:59:01 +0800,2015-11-22 01:59:01 +0800,,北京市,北京市,朝阳区,[],[]
3505,博才纵横网球(石景山店),http://i2.s2.dpfile.com/pc/48143d608b236e5fc6ba68fa3b460655(249x249)/thumb.jpg,石景山路32号石景山体育馆网球场,18611757433,9:00-22:00,[],,2015-11-22 01:58:46 +0800,2015-11-22 01:58:46 +0800,,北京市,北京市,石景山区,[],[]
3504,蟹岛度假村网球馆,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,首都机场高速苇沟出口向南1公里,010-84335608,尚无营业时间,[],,2015-11-22 01:58:25 +0800,2015-11-22 01:58:25 +0800,,北京市,北京市,朝阳区,[],[]
3503,圣世苑温泉大酒店-网球馆,http://i3.s2.dpfile.com/pc/436123d056a6a04462b2f458120d8cc1(249x249)/thumb.jpg,其他东外大街69号,010-69103848,尚无营业时间,[],"[""http://i2.s2.dpfile.com/pc/436123d056a6a04462b2f458120d8cc1(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/f4a34173d07938b0204d6ea131b23ebf(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/196b0c8cc95300a28d42a4c859e1d9b4(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/5768023c8cfd6d504891f6a512ac0aaa(1000c1000)/thumb.jpg""]",2015-11-22 01:58:10 +0800,2015-11-22 01:58:10 +0800,,北京市,北京市,延庆县,[],[]
3502,和谐雅园网球场,http://i3.s2.dpfile.com/pc/bebafff1dd772cf9dcc40d0ec2b718ff(249x249)/thumb.jpg,华源三里首科花园小区网球场,15001333484,尚无营业时间,[],,2015-11-22 01:57:55 +0800,2015-11-22 01:57:55 +0800,,北京市,北京市,丰台区,[],[]
3501,天行网球俱乐部,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,学院路37号北京航空航天大学体育馆内,010-82319181,尚无营业时间,[],,2015-11-22 01:57:40 +0800,2015-11-22 01:57:40 +0800,,北京市,北京市,海淀区,[],[]
3500,奥林匹克森林公园北园体育园-网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,奥林匹克森林公园内,010-64881601,尚无营业时间,[],,2015-11-22 01:57:24 +0800,2015-11-22 01:57:24 +0800,,北京市,北京市,朝阳区,[],[]
3499,温莎网球馆,http://i1.s2.dpfile.com/pc/ea35ce3baec084c165a14c17c77a0f68(249x249)/thumb.jpg,其他妫水北街1号,010-69148833,尚无营业时间,[],,2015-11-22 01:57:09 +0800,2015-11-22 01:57:09 +0800,,北京市,北京市,延庆县,[],[]
3498,首开网球俱乐部,http://i2.s2.dpfile.com/pc/48143d608b236e5fc6ba68fa3b460655(249x249)/thumb.jpg,永定门11号,"",尚无营业时间,[],,2015-11-22 01:56:54 +0800,2015-11-22 01:56:54 +0800,,北京市,北京市,西城区,[],[]
3497,东晶国际网球场,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,经济技术开发区亦庄桥南,"010-51061616,010-51061618",尚无营业时间,[],,2015-11-22 01:56:39 +0800,2015-11-22 01:56:39 +0800,,北京市,北京市,大兴区,[],[]
3496,考奇网球培训,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,安定路1号,"4008884047,18810866237",尚无营业时间,[],,2015-11-22 01:56:25 +0800,2015-11-22 01:56:25 +0800,,北京市,北京市,朝阳区,[],[]
3495,北京邮电大学世纪学院网球馆,http://i2.s2.dpfile.com/pc/48143d608b236e5fc6ba68fa3b460655(249x249)/thumb.jpg,昌赤路,"",尚无营业时间,[],,2015-11-22 01:56:04 +0800,2015-11-22 01:56:04 +0800,,北京市,北京市,昌平区,[],[]
3494,博才纵横网球(丽高王府店),http://i1.s2.dpfile.com/pc/ea35ce3baec084c165a14c17c77a0f68(249x249)/thumb.jpg,天竺镇丽高王府网球场,18611757433,9:00-22:00,[],,2015-11-22 01:55:52 +0800,2015-11-22 01:55:52 +0800,,北京市,北京市,顺义区,[],[]
3493,阳光花园别墅网球场,http://i1.s2.dpfile.com/pc/22449dde45abedca30121156e4b2b63a(249x249)/thumb.jpg,顺义县马坡镇,"010-69404488,010-84990055",尚无营业时间,[],,2015-11-22 01:55:37 +0800,2015-11-22 01:55:37 +0800,,北京市,北京市,顺义区,[],[]
3492,冠雅苑网球场,http://i1.s2.dpfile.com/pc/ea35ce3baec084c165a14c17c77a0f68(249x249)/thumb.jpg,北七家路口西300米,010-84971596,尚无营业时间,[],,2015-11-22 01:55:22 +0800,2015-11-22 01:55:22 +0800,,北京市,北京市,昌平区,[],[]
3491,波特兰花园网球场,http://i1.s2.dpfile.com/pc/0e812b7316eaf14275f89751373262c5(249x249)/thumb.jpg,燕京桥第三个红绿灯右拐,"010-89452888,010-89452889",尚无营业时间,[],,2015-11-22 01:55:01 +0800,2015-11-22 01:55:01 +0800,,北京市,北京市,顺义区,[],[]
3490,石油培训中心网球馆,http://i1.s2.dpfile.com/pc/22449dde45abedca30121156e4b2b63a(249x249)/thumb.jpg,石梨路,"",尚无营业时间,[],,2015-11-22 01:54:26 +0800,2015-11-22 01:54:26 +0800,,北京市,北京市,昌平区,[],[]
3489,北京博纳睿翔网球培训,http://i3.s2.dpfile.com/pc/ef53a6c405ebbcf0b0150ca37e79c2ba(249x249)/thumb.jpg,朝阳公园(咱们在 西城 东城 朝阳 ),15810702623,尚无营业时间,[],,2015-11-22 01:54:12 +0800,2015-11-22 01:54:12 +0800,,北京市,北京市,朝阳区,[],[]
3488,工业学校土木科篮/网球场,http://i3.s2.dpfile.com/pc/71885a725afa78be8b3ed6144b4d6334(249x249)/thumb.jpg,展览馆路1号,"",尚无营业时间,[],"[""http://i3.s2.dpfile.com/pc/71885a725afa78be8b3ed6144b4d6334(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/63721258e0df40840c1414a615b197fd(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/2ee395cf73a3144742d5ca14111d2691(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/6f05c466be8a36ba0b83c2d5214de599(1000c1000)/thumb.jpg""]",2015-11-22 01:53:56 +0800,2015-11-22 01:53:56 +0800,,北京市,北京市,西城区,[],[]
3487,轻松网球俱乐部,http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,上地信息路1号2-301,010-82894236,尚无营业时间,[],,2015-11-22 01:53:42 +0800,2015-11-22 01:53:42 +0800,,北京市,北京市,海淀区,[],[]
3486,阳光室内网球馆,http://i1.s2.dpfile.com/pc/97d17932077ec0038cbd85c53120d9bd(249x249)/thumb.jpg,其他八达岭,"",尚无营业时间,[],"[""http://i1.s2.dpfile.com/pc/97d17932077ec0038cbd85c53120d9bd(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/5f48d43e4b23d6af33500fe94502e947(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/2c4b32c7f23918a6365bb606f3a23e12(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/0b482201580ec8777d0a4c508d591af6(1000c1000)/thumb.jpg""]",2015-11-22 01:53:28 +0800,2015-11-22 01:53:28 +0800,,北京市,北京市,延庆县,[],[]
3485,盛和家园网球场,http://i1.s2.dpfile.com/pc/305b8a52d22dd09c7fb13c905d7d9c9b(249x249)/thumb.jpg,安惠东里2号院,"010-64898896,010-64898898",尚无营业时间,[],,2015-11-22 01:53:13 +0800,2015-11-22 01:53:13 +0800,,北京市,北京市,朝阳区,[],[]
3484,宝创股份企业家俱乐部,http://i1.s2.dpfile.com/pc/d84962543b48b198a9b374999047f677(249x249)/thumb.jpg,永嘉北路6号,"",尚无营业时间,[],"[""http://i2.s2.dpfile.com/pc/d84962543b48b198a9b374999047f677(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/a49d5f268f166d77a6abad5699c4a3c1(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/6856de27f4616d5137a9647a290f7a2b(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/4905497f8f4cec844b6560a57eace20d(1000c1000)/thumb.jpg""]",2015-11-22 01:52:58 +0800,2015-11-22 01:52:58 +0800,,北京市,北京市,海淀区,[],[]
3483,得乐网球俱乐部(首钢网球馆),http://i3.s2.dpfile.com/pc/070c467b03801b2a3aa07c34b1e337f1(249x249)/thumb.jpg,阜石路191号(首钢篮球中心),010-85438844,8:00-22:00,[],"[""http://i3.s2.dpfile.com/pc/070c467b03801b2a3aa07c34b1e337f1(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/7b878e6f8b92ad34753895db73fb69a0(1000c1000)/thumb.jpg""]",2015-11-22 01:52:43 +0800,2015-11-22 01:52:43 +0800,,北京市,北京市,石景山区,[],[]
3482,"恒动玖盈网球,羽毛球培训(恒动玖盈羽毛球培训)",http://i2.s2.dpfile.com/pc/23a94b2cec9a5ad68a4cfd58432ff329(249x249)/thumb.jpg,马连道森源球馆(家乐福),"010-64101231,13146648870",7--22点,[],,2015-11-22 01:52:28 +0800,2015-11-22 01:52:28 +0800,,北京市,北京市,西城区,[],[]
3481,通州运河花园网球场,http://i3.s2.dpfile.com/pc/5bc7015ce8adf2a3cfddadfd8f146458(249x249)/thumb.jpg,"运河大街,运河公园(地铁公交)",18173871968,07.00~22.00,[],,2015-11-22 01:52:12 +0800,2015-11-22 01:52:12 +0800,,北京市,北京市,通州区,[],[]
3480,北京大学二体网球场,http://i3.s2.dpfile.com/pc/3eb0c61a6584b197d7add66472219382(249x249)/thumb.jpg,静园路,010-62759094,尚无营业时间,[],"[""http://i3.s2.dpfile.com/pc/3eb0c61a6584b197d7add66472219382(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/97b4d143eeb1be1622ee72f3434b35bf(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/922cf15458ac8426e89dd2baeb34c06e(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/b79e1b7d8b5d0be34e78f856e94600c1(1000c1000)/thumb.jpg""]",2015-11-22 01:51:57 +0800,2015-11-22 01:51:57 +0800,,北京市,北京市,海淀区,[],[]
3479,龙泉网球馆,http://i1.s2.dpfile.com/pc/ee0cafa60ad6baa3a492ab71e5c7df03(249x249)/thumb.jpg,水闸北路,"",尚无营业时间,[],"[""http://i1.s2.dpfile.com/pc/ee0cafa60ad6baa3a492ab71e5c7df03(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/d2fca550f66c69fd09ec9fa7327b7b67(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/d82ca23f67b3c0e1bb5a404219e2fd4f(1000c1000)/thumb.jpg"", ""http://i2.s2.dpfile.com/pc/c79a0e9ac38e28e98108252a6fef6067(1000c1000)/thumb.jpg""]",2015-11-22 01:51:42 +0800,2015-11-22 01:51:42 +0800,,北京市,北京市,门头沟区,[],[]
3478,电子科技职业学院-网球场,http://i1.s2.dpfile.com/pc/18c0445e141c0485d2810961a2380383(249x249)/thumb.jpg,亦庄开发区凉水河一街9号,"",尚无营业时间,[],,2015-11-22 01:51:29 +0800,2015-11-22 01:51:29 +0800,,北京市,北京市,大兴区,[],[]
3477,云湖网球馆,http://i2.s2.dpfile.com/pc/c1632f84b6dcbc79de2f227d017ded2c(249x249)/thumb.jpg,其他密云水库内湖,"",尚无营业时间,[],"[""http://i2.s2.dpfile.com/pc/c1632f84b6dcbc79de2f227d017ded2c(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/ff5383e3de35b300245441292d965ea5(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/5832d5b65c3854c34eb6dbacbab3061e(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/23f0b203e10ea9a5c0b750568f5937d9(1000c1000)/thumb.jpg""]",2015-11-22 01:51:14 +0800,2015-11-22 01:51:14 +0800,,北京市,北京市,密云县,[],[]
3476,北京化工大学北校区-网球场,http://i1.s2.dpfile.com/pc/22449dde45abedca30121156e4b2b63a(249x249)/thumb.jpg,南环东路1号,"",尚无营业时间,[],,2015-11-22 01:50:58 +0800,2015-11-22 01:50:58 +0800,,北京市,北京市,昌平区,[],[]
3475,新思锐体网球中心,http://i1.s2.dpfile.com/pc/305b8a52d22dd09c7fb13c905d7d9c9b(249x249)/thumb.jpg,西环南路31号体育局,010-56078110,尚无营业时间,[],,2015-11-22 01:50:43 +0800,2015-11-22 01:50:43 +0800,,北京市,北京市,昌平区,[],[]
3474,亮马名居网球场,http://i3.s2.dpfile.com/pc/127c5dad7690a5b400692702787cba5b(249x249)/thumb.jpg,亮马桥路36号,010-84560088,尚无营业时间,[],,2015-11-22 01:50:28 +0800,2015-11-22 01:50:28 +0800,,北京市,北京市,朝阳区,[],[]
3473,瞰都国际大厦网球场,http://i1.s2.dpfile.com/pc/bec0ecd97a157a9e15253b782a77723d(249x249)/thumb.jpg,东四环北路10号,13261523334,8：00-22：00,[],"[""http://i1.s2.dpfile.com/pc/bec0ecd97a157a9e15253b782a77723d(1000c1000)/thumb.jpg"", ""http://i1.s2.dpfile.com/pc/385c3d40c9d7855a991f8c11f0b99e57(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/01b59c84012e0e6a2a863abdb5cf0251(1000c1000)/thumb.jpg"", ""http://i3.s2.dpfile.com/pc/43b13263ef2efb4087f4682b1e6abb2d(1000c1000)/thumb.jpg""]",2015-11-22 01:50:13 +0800,2015-11-22 01:50:13 +0800,,北京市,北京市,朝阳区,[],[]
3472,康桥水郡网球场,http://i1.s2.dpfile.com/pc/22449dde45abedca30121156e4b2b63a(249x249)/thumb.jpg,"海淀万柳中路南口,北大学生公寓北","010-51605858,010-51605959",尚无营业时间,[],,2015-11-22 01:49:58 +0800,2015-11-22 01:49:58 +0800,,北京市,北京市,海淀区,[],[]
3471,鹏润网球俱乐部（美林花园网球场）,http://i1.s2.dpfile.com/pc/427b209ae00678819ce286346e97a290(249x249)/thumb.jpg,紫竹桥香格里拉饭店后身,15001333484,尚无营业时间,[],,2015-11-22 01:49:38 +0800,2015-11-22 01:49:38 +0800,,北京市,北京市,海淀区,[],[]
3470,龙腾客栈家庭旅馆网球场,http://i1.s2.dpfile.com/pc/305b8a52d22dd09c7fb13c905d7d9c9b(249x249)/thumb.jpg,地铁回龙观出口,13488666085,尚无营业时间,[],,2015-11-22 01:49:22 +0800,2015-11-22 01:49:22 +0800,,北京市,北京市,昌平区,[],[]
